listing_id,year,engine_cc,mileage_km,transmission,fuel_type,body_type,city
Fea59C16-3848-42A7-96F4-Bb5481A88582,2021,1500.0,289239.0,Automatic,Hybrid,Sedan,Lahore
6Eb176Ee-F364-4563-Bbec-A8160F516D06,2026,2000.0,78147.0,Manual,Diesel,Suv,Rawalpindi
Ec1Bec87-334F-436E-9C97-29A1Bcaf5Eaf,2002,800.0,161616.0,Automatic,Petrol,Hatchback,Karachi
D43F905C-4Bd6-421C-8F6A-Cd7033Aefe99,2019,1000.0,349665.0,Manual,Diesel,Coupe,Faisalabad
F051A927-6501-46Db-8859-2A3C350Ceb6D,2021,1000.0,176706.5,Manual,Petrol,Coupe,Lahore
Fb889D0F-9E08-4790-8810-53961E154E99,2003,2000.0,174160.0,Automatic,Hybrid,Suv,Islamabad
3F3A7610-059E-46Bf-989E-Fa69Ee1Fa1C0,2003,2000.0,56673.0,Automatic,Petrol,Coupe,Karachi
357D4626-8571-464F-Ba7B-D1D25Fd9E85B,2004,1500.0,183321.0,Automatic,Petrol,Suv,Lahore
675Eeae1-8F4B-4Bea-A31F-C42Fe0E0A415,2019,1000.0,208910.0,Automatic,Diesel,Sedan,Islamabad
D3D6E087-92F0-45Ce-Ae5E-9D8Db5D615A0,2009,2000.0,267075.0,Automatic,Hybrid,Hatchback,Lahore
E0F76Af8-Abc3-439E-B7F6-Efbe9E041733,2001,1300.0,93620.0,Automatic,Petrol,Sedan,Faisalabad
C626725D-0Bf6-4A07-8B85-66B5778Bf19D,2011,1300.0,164457.0,Automatic,Hybrid,Sedan,Rawalpindi
A6216849-Db70-42F0-A732-055680E67A33,2016,1000.0,133547.0,Manual,Hybrid,Coupe,Lahore
81810837-6572-4689-9381-C29Dabb1385D,2014,1800.0,103303.0,Automatic,Diesel,Sedan,Islamabad
2848E71A-4D5E-4Cf7-9F58-D152Acce35De,2017,1300.0,347806.0,Manual,Hybrid,Hatchback,Faisalabad
E12A22B3-C2A5-4D6D-830C-B62D513Ee086,2007,2000.0,214115.0,Automatic,Diesel,Hatchback,Faisalabad
A639C171-7942-4815-Bbb1-C3Ba62Ff72C3,2002,1000.0,220434.0,Automatic,Hybrid,Suv,Faisalabad
Ea1Fc4Ee-78E9-4Ce6-A0Cf-7796D36D2Db7,2016,1300.0,176706.5,Manual,Diesel,Hatchback,Karachi
D111E7D6-Fb36-4D00-9B1B-D5E920518B33,2011,1800.0,318065.0,Automatic,Diesel,Coupe,Rawalpindi
8D25A812-90E8-49Af-Af80-163Ca4848B6F,2019,1000.0,268002.0,Automatic,Hybrid,Suv,Lahore
F597E303-Acf4-465E-A330-54A18919C7A1,2007,1800.0,348050.0,Automatic,Petrol,Suv,Islamabad
A7Ee09Dd-7Df4-456E-A08C-06605A4740D1,2005,1000.0,77255.0,Manual,Petrol,Suv,Rawalpindi
F26C2Fde-97Ee-426C-8Bd6-D524A35De7Ed,2017,800.0,238769.0,Automatic,Hybrid,Suv,Rawalpindi
61E8D41B-025F-4119-9852-Add29256786A,2013,1500.0,127918.0,Manual,Hybrid,Sedan,Lahore
97Bdc04E-4106-4Bcd-Ba44-E33Ae136Cc8D,2022,1500.0,114735.0,Manual,Hybrid,Coupe,Lahore
74Cef6D8-0B10-4E44-8973-B7Bf46644Aba,2015,1000.0,63626.0,Automatic,Petrol,Coupe,Faisalabad
11A86A3A-183E-444D-Af7A-44Db0A6F4C08,2015,1800.0,166355.0,Automatic,Hybrid,Coupe,Faisalabad
8B9D07Ef-A09B-4D20-A6C9-140B644E6F7F,2012,1000.0,248866.0,Automatic,Diesel,Suv,Islamabad
Dbf87820-44D9-4649-861D-0Fda46742B79,2022,1800.0,254068.0,Manual,Diesel,Coupe,Lahore
0Db719A1-5308-4Cae-8408-Ed33E1D10Ac3,2020,1300.0,122942.0,Automatic,Diesel,Hatchback,Faisalabad
191231Db-95E3-4Cf2-80Ff-93Bae6581Bf8,2000,1000.0,79078.0,Manual,Diesel,Suv,Karachi
0D5A7023-9D0A-45B5-8E4F-F056Abdad130,2000,1500.0,213699.0,Automatic,Hybrid,Coupe,Rawalpindi
5Dee3F1E-7F1C-46D2-9D8B-816820082632,1999,1000.0,220276.0,Automatic,Hybrid,Sedan,Faisalabad
Fe8D6713-Ee38-4026-81C4-Ac2Da1F391Ae,2010,1500.0,3091.0,Automatic,Diesel,Coupe,Rawalpindi
Df85E09E-B42D-488D-Bf68-Dd39A64A024C,2015,2000.0,286330.0,Manual,Diesel,Suv,Islamabad
D19E5133-F6A2-4187-8A6E-Aa26C3Ff3Eb5,2011,1500.0,15217.0,Automatic,Diesel,Coupe,Karachi
78Bf978D-3C0B-4B9F-958C-315B0E7F0E49,2026,1500.0,66913.0,Manual,Diesel,Sedan,Lahore
F5614Ed7-D7C4-4031-9E9C-C67B90933Bd6,2018,1500.0,71145.0,Automatic,Petrol,Sedan,Islamabad
A96682E3-Bf08-4427-B715-68Ed9357Fa9C,2010,1300.0,110970.0,Automatic,Diesel,Hatchback,Rawalpindi
E8Dd9546-9A7B-40A1-9F89-E7B1Ee66Ae70,2006,1500.0,132262.0,Manual,Diesel,Sedan,Faisalabad
4004D94B-E915-4F25-A1E4-796929B5A139,1999,1300.0,117556.0,Manual,Hybrid,Sedan,Lahore
E883D96B-4F0D-4B64-99A6-C8334266D082,2005,1000.0,10684.0,Manual,Petrol,Suv,Rawalpindi
Aab722D3-9Ea2-4701-81Ae-88Bc36F70F76,2019,800.0,295682.0,Manual,Diesel,Hatchback,Islamabad
2898E843-6889-4050-B287-98062Becdd82,2003,1800.0,318372.0,Manual,Petrol,Hatchback,Lahore
263C6F63-F5Ca-4711-Af91-4B7C852Ccbc5,2016,800.0,163555.0,Automatic,Diesel,Suv,Lahore
A7617232-E543-4Bd2-9062-E0Db0Defe1B2,2016,2000.0,328855.0,Manual,Petrol,Hatchback,Faisalabad
Adf011D2-A2Dd-4Af5-91A5-1443C2C382B3,2023,800.0,296711.0,Manual,Diesel,Coupe,Islamabad
785C3Be4-7471-44Db-9614-Ce9Ce0Dbcba8,2000,1800.0,339499.0,Automatic,Petrol,Coupe,Rawalpindi
Dfd40492-D3B1-4D91-9B3F-E19B86353Ad2,2001,1500.0,189890.0,Automatic,Hybrid,Suv,Rawalpindi
32D5Ecc8-1E57-4596-8E71-0Ef57C64500B,2003,2000.0,273545.0,Automatic,Hybrid,Coupe,Rawalpindi
61D6Ac8B-12A1-4526-9Cd5-Cc342224C523,2011,2000.0,310627.0,Automatic,Diesel,Suv,Lahore
0A684Db3-565D-44Dc-9D40-50C3Ed681427,2006,1500.0,127854.0,Automatic,Hybrid,Coupe,Islamabad
770Eedab-Af16-427F-A913-6Ad60D0203Fc,1998,1500.0,170401.0,Manual,Diesel,Suv,Islamabad
0163A881-72Da-457B-Ab49-Dc048047C06B,2023,1300.0,178435.0,Automatic,Hybrid,Hatchback,Faisalabad
91F474Ac-0F1C-445A-8F85-7Fa1E6431302,1998,1800.0,100168.0,Manual,Petrol,Coupe,Rawalpindi
41Da7F6A-6F86-419B-9977-158Ef1937Ad6,2015,1000.0,249609.0,Automatic,Diesel,Sedan,Lahore
0371Ba4C-Db26-48B7-A434-4Dfeabe08Cd9,2007,1000.0,176706.5,Manual,Diesel,Hatchback,Rawalpindi
6885694B-4933-4D27-867D-20F7057631B2,2015,1800.0,180227.0,Automatic,Hybrid,Hatchback,Islamabad
Eaa5F082-3741-4C7A-80Aa-E7F76C00583F,2020,1500.0,142038.0,Automatic,Diesel,Suv,Lahore
61612964-638B-4Cd9-8Eb0-Ce3Ea5287Ae5,2021,1000.0,165438.0,Manual,Hybrid,Suv,Karachi
Ce2Bdbc7-F996-448C-97Bc-63653F9Eb76B,2004,2000.0,253859.0,Automatic,Hybrid,Hatchback,Lahore
B3981D3E-46E7-4007-Befa-932Cd71F5E2B,2024,1000.0,155318.0,Manual,Diesel,Suv,Islamabad
25F9D39D-F364-4946-97Bc-11E5321951B9,1998,2000.0,280040.0,Manual,Diesel,Sedan,Lahore
C5B1B2Be-21Bc-4B65-91D8-5945F1621B9C,2015,1300.0,66206.0,Automatic,Petrol,Sedan,Faisalabad
95D36797-3Af3-460F-9E43-741F08215A7A,2007,1500.0,250984.0,Automatic,Diesel,Suv,Lahore
6557989F-0125-4Dc7-B3Dc-11D912A2Cf90,2006,1500.0,59814.0,Manual,Diesel,Coupe,Lahore
90099C0F-F523-4Db1-A0B4-57A79627D036,2016,2000.0,28106.0,Manual,Petrol,Hatchback,Lahore
6Cc777B0-A1C3-4De5-9Cd7-Ab3313Db7385,2005,800.0,292590.0,Automatic,Hybrid,Suv,Faisalabad
B88197Be-7414-480D-A7F8-Dc8C71117202,2010,1500.0,232113.0,Automatic,Hybrid,Coupe,Islamabad
E2Ad6B3E-3A58-4352-A012-3207B01Ec8D2,2016,1800.0,31578.0,Manual,Petrol,Suv,Islamabad
Efa13057-5Ff1-44Cd-Acd1-C9C5B882219A,2019,800.0,82343.0,Manual,Petrol,Sedan,Karachi
4345Afc1-9Bd3-4A38-A871-D941Fcf74171,1998,1500.0,236193.0,Automatic,Diesel,Sedan,Karachi
853561Ca-Cc8F-43C6-B9D4-B1B1660F7Ac7,2007,2000.0,148225.0,Automatic,Petrol,Suv,Islamabad
147E8496-3C3C-4Dfb-8Ffa-Fbb2Ecd2B5A8,2023,2000.0,309219.0,Manual,Diesel,Sedan,Faisalabad
271Bbde5-1C10-40F1-A20A-03D1Ba98Aa38,2005,2000.0,78113.0,Automatic,Petrol,Sedan,Lahore
14C4D0D4-65Eb-4E43-8427-F61D71474C40,2003,1300.0,311974.0,Automatic,Diesel,Sedan,Rawalpindi
C27Dcf9B-0172-4C01-B773-784C20E7C218,2020,1300.0,211030.0,Automatic,Hybrid,Coupe,Rawalpindi
Ffcd3492-C759-4626-9F1D-0E088Acc84Fe,2000,1800.0,20898.0,Automatic,Hybrid,Hatchback,Faisalabad
D63C86E6-3B9C-42Ea-91Fe-9B3E00B38E5A,2006,800.0,47881.0,Manual,Hybrid,Sedan,Islamabad
3C45E9C1-568D-40Fe-B981-8E63C5603164,2016,800.0,91850.0,Automatic,Hybrid,Coupe,Islamabad
1B0416Df-3C2F-49Bf-8E8B-1Ba1B03C78Fb,2003,1800.0,228529.0,Automatic,Petrol,Coupe,Islamabad
2D85B2Ec-0Cc9-4564-A9E6-4Eee31F6788B,2011,1300.0,168326.0,Manual,Petrol,Hatchback,Rawalpindi
A581Bcb1-10B6-4121-8A57-2A651E506D33,2020,1500.0,151109.0,Automatic,Hybrid,Sedan,Rawalpindi
1Dcd7225-C065-48Eb-A020-D6Cb5Fde9Dff,2000,1300.0,132329.0,Automatic,Petrol,Coupe,Faisalabad
Ce72C21F-54A1-44C3-8Bf2-6918Cd521357,2024,800.0,344803.0,Automatic,Diesel,Sedan,Karachi
E2862E4F-65B9-4Af7-Ba5D-099Caacb4822,2014,1300.0,326439.0,Automatic,Hybrid,Coupe,Lahore
8C3Fb5Db-7583-45C7-9C18-6Adf4B770F66,2004,1300.0,287949.0,Manual,Diesel,Coupe,Rawalpindi
56E5A2Df-6787-4D6F-83A4-C4998734328E,2001,800.0,330313.0,Manual,Hybrid,Suv,Islamabad
Cedee352-0188-4E2C-Bc4C-Cea09B3511Ae,2015,800.0,289538.0,Automatic,Petrol,Suv,Lahore
7293292C-0Aa2-458F-A59F-55160Cb233Aa,2012,800.0,339586.0,Manual,Diesel,Hatchback,Faisalabad
397937Ec-913E-48F8-8304-B5024F402403,2020,1300.0,217836.0,Automatic,Diesel,Suv,Rawalpindi
6601Aa50-B13B-4059-8Fda-5460Dd7E1Df4,2015,1000.0,201109.0,Manual,Hybrid,Suv,Lahore
Ebef2837-4941-4Fee-86D3-08Dd76E86F1A,2026,1500.0,178192.0,Automatic,Petrol,Hatchback,Islamabad
142E8807-Fa0D-48Dc-Bd1D-F5Be9F086Ab8,2024,1800.0,304046.0,Automatic,Petrol,Coupe,Faisalabad
9Aa2E842-E587-4D70-B677-7Ad974F5Ef78,2013,1300.0,174294.0,Automatic,Diesel,Hatchback,Karachi
214Fa74F-A97F-481B-Be4A-5408F7309270,2020,1000.0,299786.0,Automatic,Petrol,Coupe,Lahore
Efc8B774-7F47-48C8-83Fc-9Ace8179C36A,2008,2000.0,247975.0,Automatic,Diesel,Suv,Rawalpindi
379C0690-5B25-44Cc-A782-936Bc14Adcc4,1999,1000.0,263345.0,Automatic,Petrol,Coupe,Lahore
22Fafa73-D1A3-41D0-A852-206E52A7A025,2014,1500.0,8046.0,Manual,Diesel,Suv,Lahore
3E4Bab9D-5B36-453B-874C-E4Ff55E5Df0E,2013,1300.0,177503.0,Automatic,Hybrid,Sedan,Islamabad
A8E4F5C8-37Aa-4122-B480-2B11Cc4F3564,2019,1800.0,199234.0,Automatic,Hybrid,Coupe,Faisalabad
8163A2D2-2A9A-47Cf-A544-21713Af95325,1999,1800.0,35872.0,Manual,Hybrid,Hatchback,Karachi
07F0B438-Bba7-4B2A-A3C0-07Fd82916F9A,2021,800.0,227526.0,Manual,Hybrid,Sedan,Rawalpindi
A216Fb1A-0940-440B-Be2C-Fee298393880,2003,2000.0,157006.0,Manual,Petrol,Hatchback,Lahore
E627407B-3925-49D0-A3Aa-2C3E1C439529,2026,1300.0,196524.0,Automatic,Petrol,Suv,Faisalabad
8191E0Da-1E6F-40B2-A3Fc-779201331516,2011,1800.0,94401.0,Manual,Petrol,Sedan,Faisalabad
A3794Db5-6Fac-4E79-86Ce-422F31Bcac14,2010,1800.0,126264.0,Automatic,Hybrid,Suv,Karachi
C94C93E3-61Cb-4552-90Fc-967593C2A49C,2012,2000.0,133157.0,Automatic,Diesel,Sedan,Rawalpindi
74047561-Ea16-418A-Bc68-Bb93D103396C,2007,2000.0,286574.0,Manual,Petrol,Coupe,Islamabad
Bd939453-E7D6-4C0C-Beb1-E9259Edda26B,2016,1300.0,334987.0,Automatic,Hybrid,Hatchback,Rawalpindi
13B6C53C-F2Ce-4Cf6-B19C-D483594Ce071,2007,1000.0,176706.5,Automatic,Petrol,Suv,Rawalpindi
F9016A39-9A53-4C24-8E52-B4E5632C5Bc1,2016,1300.0,301366.0,Automatic,Hybrid,Hatchback,Lahore
Bd8C3Aec-E9Df-4F4A-9A48-Cd42142533A0,2024,2000.0,207516.0,Automatic,Petrol,Sedan,Faisalabad
Ae8536E9-1Aa2-49A9-Afbc-87Ea73C1D0A3,2021,1500.0,150048.0,Manual,Hybrid,Hatchback,Karachi
C9F33D2B-A724-4D8A-B10E-Ee6C498De481,2018,1000.0,325525.0,Automatic,Hybrid,Suv,Lahore
729016Eb-327D-4E5C-8Ab1-7D8320F40E10,2018,2000.0,20668.0,Manual,Diesel,Sedan,Faisalabad
256Fab56-4901-4707-9F44-668Bd4Dc0B62,2009,2000.0,68897.0,Manual,Diesel,Hatchback,Rawalpindi
0536Dac2-32Ca-4Bb0-Ab60-D312F1F8948E,2003,1000.0,69289.0,Automatic,Hybrid,Hatchback,Karachi
46C1C639-F403-4D1D-Afc7-22D18Addc450,2006,1500.0,154739.0,Automatic,Petrol,Coupe,Lahore
86026708-8F3E-4E04-8275-De379962Beb0,2002,1000.0,208358.0,Automatic,Petrol,Coupe,Lahore
A67377E2-A760-44D2-88B2-79Df8B112D83,2006,1800.0,64796.0,Automatic,Diesel,Hatchback,Faisalabad
8B812156-Fd5B-4Acb-Bcbc-Ee5Fd630B5A5,2010,2000.0,194759.0,Manual,Hybrid,Suv,Rawalpindi
E1494B1A-8Dd9-4689-8E40-Aef9A226F93C,1998,1800.0,294339.0,Automatic,Hybrid,Suv,Lahore
84Cae65A-B046-4Dc2-9107-958B1B549B2D,2018,1500.0,158434.0,Automatic,Petrol,Suv,Lahore
5Af917D3-44F0-496A-B72A-Ec78675E20E8,1999,1300.0,258277.0,Manual,Petrol,Suv,Faisalabad
F616B323-394E-4621-Bf7C-5B85Df1E7163,2002,1500.0,237839.0,Automatic,Hybrid,Coupe,Faisalabad
9B9745C3-5Acb-46F5-8Df9-27Bc7B703F3E,2021,2000.0,81014.0,Automatic,Hybrid,Sedan,Rawalpindi
E2Fd7D68-Cd30-4539-97Bc-405Db6260088,2017,1500.0,146664.0,Manual,Hybrid,Hatchback,Karachi
993B01D9-2B9E-4405-A615-65F115155818,2012,1500.0,123791.0,Automatic,Petrol,Hatchback,Faisalabad
96258Efa-Ad68-441A-8F10-66891Fc35105,2018,1300.0,31745.0,Automatic,Diesel,Suv,Lahore
Fa236E69-0653-4709-A026-E9F6Cf594Fe1,2024,1500.0,176706.5,Manual,Hybrid,Sedan,Lahore
A16Effa9-6Ef7-4228-A152-44Ac00Ee7A71,2023,1300.0,176706.5,Manual,Hybrid,Suv,Lahore
4D781E5A-5215-419A-Bf26-Efabffda365E,2024,1800.0,108610.0,Manual,Petrol,Hatchback,Karachi
4461De30-228B-4C64-89Df-8E69D2215342,2023,1800.0,1486.0,Automatic,Petrol,Suv,Faisalabad
63E253F8-6B2D-4B4F-B9F7-5E3E8Dbbc3F7,2006,1000.0,57633.0,Manual,Petrol,Sedan,Islamabad
Fa168806-B4A3-4Bcd-81A1-7Fe9990240F3,2023,1000.0,308728.0,Automatic,Petrol,Suv,Islamabad
F14704Cf-Ffbf-4Aa6-B299-8C55249Eb4F9,1999,1000.0,176706.5,Manual,Hybrid,Sedan,Rawalpindi
7D1F5Bc4-4796-4949-9D1F-900216Dd7Da3,2012,1300.0,269084.0,Manual,Diesel,Suv,Faisalabad
62A5C0A6-9071-466C-9422-C0B76E9586A4,1999,2000.0,345454.0,Automatic,Diesel,Sedan,Lahore
9D7792Cb-A18C-42Fb-Be03-A1D82109D633,2013,1500.0,223490.0,Manual,Diesel,Coupe,Lahore
D66Bdecc-F7Ce-4138-9Fc4-F61C57C7Eca3,2000,1300.0,318923.0,Manual,Petrol,Suv,Islamabad
7426545E-A07D-434F-B62C-6751A01D22A6,2017,2000.0,306899.0,Automatic,Diesel,Hatchback,Rawalpindi
989Ca0E9-3Aa5-4003-869C-Fd35E4460911,2014,1800.0,176706.5,Manual,Hybrid,Sedan,Faisalabad
8042Ff39-3689-4E39-A3E9-06B4117D3122,2021,1000.0,225480.0,Automatic,Petrol,Coupe,Islamabad
Bb8E98A0-1221-449F-94B1-F508A47Bd1E7,2024,1500.0,209049.0,Automatic,Hybrid,Sedan,Islamabad
7Fe8810C-763B-4Ab1-B489-660D54B35Dad,2011,1300.0,348708.0,Automatic,Diesel,Suv,Rawalpindi
72647E2E-D7C6-49A8-8C52-2532D144478A,2000,800.0,44755.0,Manual,Diesel,Sedan,Islamabad
4B06242E-8447-43Fb-9493-B6Efd078Cce4,2023,1000.0,291698.0,Manual,Hybrid,Hatchback,Lahore
3A2639C8-E959-4D25-B0D3-9A6Ad26C470B,2011,1300.0,348830.0,Automatic,Hybrid,Sedan,Islamabad
B45Af1B8-4Ef6-4E3C-A2B3-32799C72C143,2017,1300.0,184363.0,Manual,Hybrid,Suv,Karachi
B3Cc3D5E-B498-4A72-9C65-Cc0B346876A8,2019,1500.0,176706.5,Manual,Diesel,Hatchback,Lahore
942161B9-8375-4947-A2E9-2C273B086A37,2022,1300.0,300993.0,Manual,Diesel,Sedan,Faisalabad
36770994-73F5-4843-8C4C-0F9D1D9Bcc42,2019,2000.0,140219.0,Manual,Petrol,Hatchback,Islamabad
Afe9D82A-6760-4144-A27C-95F44Ed0787F,2008,1300.0,3201.0,Manual,Petrol,Coupe,Lahore
5Ca1F66D-E3B6-448E-814D-30Cbf2143Be8,2002,2000.0,331964.0,Manual,Petrol,Suv,Rawalpindi
6D415069-8Dad-46F7-A00B-C7Bc1C2A73Ee,2011,1500.0,178727.0,Manual,Diesel,Hatchback,Islamabad
76E8A5C3-9E1E-486A-9238-61C19308Ddf1,2022,1800.0,312592.0,Manual,Petrol,Suv,Karachi
A597Bd5C-9F7D-49E9-Bed4-74E8E4738B55,2022,1800.0,26089.0,Manual,Diesel,Coupe,Rawalpindi
D81Fcfbf-Fbfc-48Ba-A79E-346A19Ed0597,2013,1800.0,231758.0,Automatic,Diesel,Suv,Faisalabad
E79F93B9-24F9-4253-9213-F8Ade903Dbbc,2001,1300.0,225398.0,Manual,Diesel,Coupe,Faisalabad
Ab252966-65Ff-443B-Be76-24396Fb0B087,2019,1300.0,23811.0,Manual,Diesel,Sedan,Lahore
3C65E61B-E263-4978-A529-Ea8Bfd448D12,2004,1300.0,110747.0,Manual,Diesel,Hatchback,Islamabad
2A26412E-Cd02-4F9A-87D0-03B23F96A2E6,2001,800.0,260773.0,Automatic,Petrol,Suv,Rawalpindi
8A6B56F4-0F87-4765-8B20-D505Ec9Dd5D9,2015,2000.0,120644.0,Manual,Petrol,Coupe,Lahore
Feaab006-6B12-474A-A193-E7D234B8283D,2011,800.0,241043.0,Manual,Diesel,Coupe,Faisalabad
